Date,Open,High,Low,Close*,Adj. close**,Volume
2014-09-29,"1,978.96","1,981.28","1,964.04","1,977.80","1,977.80","3,09,44,40,000"
2014-09-26,"1,966.22","1,986.37","1,966.22","1,982.85","1,982.85","2,92,94,40,000"
2014-09-25,"1,997.32","1,997.32","1,965.99","1,965.99","1,965.99","3,27,30,50,000"
2014-09-24,"1,983.34","1,999.79","1,978.63","1,998.30","1,998.30","3,31,38,50,000"
2014-09-23,"1,992.78","1,995.41","1,982.77","1,982.77","1,982.77","3,27,93,50,000"
2014-09-22,"2,009.08","2,009.08","1,991.01","1,994.29","1,994.29","3,34,96,70,000"
2014-09-19,"2,012.74","2,019.26","2,006.59","2,010.40","2,010.40","4,88,02,20,000"
2014-09-18,"2,003.07","2,012.34","2,003.07","2,011.36","2,011.36","3,23,53,40,000"
2014-09-17,"1,999.30","2,010.74","1,993.29","2,001.57","2,001.57","3,20,94,20,000"
2014-09-16,"1,981.93","2,002.28","1,979.06","1,998.98","1,998.98","3,16,03,10,000"
2014-09-15,"1,986.04","1,987.18","1,978.48","1,984.13","1,984.13","2,77,65,30,000"
2014-09-12,"1,996.74","1,996.74","1,980.26","1,985.54","1,985.54","3,20,65,70,000"
2014-09-11,"1,992.85","1,997.65","1,985.93","1,997.45","1,997.45","2,94,16,90,000"
2014-09-10,"1,988.41","1,996.66","1,982.99","1,995.69","1,995.69","2,91,24,30,000"
2014-09-09,"2,000.73","2,001.01","1,984.61","1,988.44","1,988.44","2,88,28,30,000"
2014-09-08,"2,007.17","2,007.17","1,995.60","2,001.54","2,001.54","2,78,90,90,000"
2014-09-05,"1,998.00","2,007.71","1,990.10","2,007.71","2,007.71","2,81,83,00,000"
2014-09-04,"2,001.67","2,011.17","1,992.54","1,997.65","1,997.65","3,07,24,10,000"
2014-09-03,"2,003.57","2,009.28","1,998.14","2,000.72","2,000.72","2,80,99,80,000"
2014-09-02,"2,004.07","2,006.12","1,994.85","2,002.28","2,002.28","2,81,99,80,000"
2014-08-29,"1,998.45","2,003.38","1,994.65","2,003.37","2,003.37","2,25,91,30,000"
2014-08-28,"1,997.42","1,998.55","1,990.52","1,996.74","1,996.74","2,28,24,00,000"
2014-08-27,"2,000.54","2,002.14","1,996.20","2,000.12","2,000.12","2,34,43,50,000"
2014-08-26,"1,998.59","2,005.04","1,998.59","2,000.02","2,000.02","2,45,19,50,000"
2014-08-25,"1,991.74","2,001.95","1,991.74","1,997.92","1,997.92","2,23,38,80,000"
2014-08-22,"1,992.60","1,993.54","1,984.76","1,988.40","1,988.40","2,30,18,60,000"
2014-08-21,"1,986.82","1,994.76","1,986.82","1,992.37","1,992.37","2,63,89,20,000"
2014-08-20,"1,980.46","1,988.57","1,977.68","1,986.51","1,986.51","2,57,95,60,000"
2014-08-19,"1,972.73","1,982.57","1,972.73","1,981.60","1,981.60","2,65,64,30,000"
2014-08-18,"1,958.36","1,971.99","1,958.36","1,971.74","1,971.74","2,63,81,60,000"
2014-08-15,"1,958.87","1,964.04","1,941.50","1,955.06","1,955.06","3,02,33,80,000"
2014-08-14,"1,947.41","1,955.23","1,947.41","1,955.18","1,955.18","2,60,94,60,000"
2014-08-13,"1,935.60","1,948.41","1,935.60","1,946.72","1,946.72","2,71,80,20,000"
2014-08-12,"1,935.73","1,939.65","1,928.29","1,933.75","1,933.75","2,61,17,00,000"
2014-08-11,"1,933.43","1,944.90","1,933.43","1,936.92","1,936.92","2,78,48,90,000"
2014-08-08,"1,910.35","1,932.38","1,909.01","1,931.59","1,931.59","2,90,22,80,000"
2014-08-07,"1,923.03","1,928.89","1,904.78","1,909.57","1,909.57","3,23,05,20,000"
2014-08-06,"1,917.29","1,927.91","1,911.45","1,920.24","1,920.24","3,53,91,50,000"
2014-08-05,"1,936.34","1,936.34","1,913.77","1,920.21","1,920.21","3,46,25,20,000"
2014-08-04,"1,926.62","1,942.92","1,921.20","1,938.99","1,938.99","3,07,29,20,000"
2014-08-01,"1,929.80","1,937.35","1,916.37","1,925.15","1,925.15","3,78,96,60,000"
2014-07-31,"1,965.14","1,965.14","1,930.67","1,930.67","1,930.67","4,19,30,00,000"
2014-07-30,"1,973.21","1,978.90","1,962.42","1,970.07","1,970.07","3,44,82,50,000"
2014-07-29,"1,980.03","1,984.85","1,969.95","1,969.95","1,969.95","3,18,33,00,000"
2014-07-28,"1,978.25","1,981.52","1,967.31","1,978.91","1,978.91","2,80,33,20,000"
2014-07-25,"1,984.60","1,984.60","1,974.37","1,978.34","1,978.34","2,63,89,60,000"
2014-07-24,"1,988.07","1,991.39","1,985.79","1,987.98","1,987.98","3,20,35,30,000"
2014-07-23,"1,985.32","1,989.23","1,982.44","1,987.01","1,987.01","2,86,97,20,000"
2014-07-22,"1,975.65","1,986.24","1,975.65","1,983.53","1,983.53","2,89,04,80,000"
2014-07-21,"1,976.93","1,976.93","1,965.77","1,973.63","1,973.63","2,61,11,60,000"
2014-07-18,"1,961.54","1,979.91","1,960.82","1,978.22","1,978.22","3,10,60,60,000"
2014-07-17,"1,979.75","1,981.80","1,955.59","1,958.12","1,958.12","3,38,16,80,000"
2014-07-16,"1,976.35","1,983.94","1,975.67","1,981.57","1,981.57","3,39,09,50,000"
2014-07-15,"1,977.36","1,982.52","1,965.34","1,973.28","1,973.28","3,32,87,40,000"
2014-07-14,"1,969.86","1,979.85","1,969.86","1,977.10","1,977.10","2,74,49,20,000"
2014-07-11,"1,965.76","1,968.67","1,959.63","1,967.57","1,967.57","2,68,46,30,000"
2014-07-10,"1,966.67","1,969.84","1,952.86","1,964.68","1,964.68","3,16,56,90,000"
2014-07-09,"1,965.10","1,974.15","1,965.10","1,972.83","1,972.83","2,85,88,00,000"
2014-07-08,"1,976.39","1,976.39","1,959.46","1,963.71","1,963.71","3,30,24,30,000"
2014-07-07,"1,984.22","1,984.22","1,974.88","1,977.65","1,977.65","2,68,12,60,000"
2014-07-03,"1,975.88","1,985.59","1,975.88","1,985.44","1,985.44","1,99,80,90,000"
2014-07-02,"1,973.06","1,976.67","1,972.58","1,974.62","1,974.62","2,85,14,80,000"
2014-07-01,"1,962.29","1,978.58","1,962.29","1,973.32","1,973.32","3,18,82,40,000"
2014-06-30,"1,960.79","1,964.24","1,958.22","1,960.23","1,960.23","3,03,73,50,000"
2014-06-27,"1,956.56","1,961.47","1,952.18","1,960.96","1,960.96","4,29,05,90,000"
2014-06-26,"1,959.89","1,959.89","1,944.69","1,957.22","1,957.22","2,77,88,40,000"
2014-06-25,"1,949.27","1,960.83","1,947.49","1,959.53","1,959.53","3,10,67,10,000"
2014-06-24,"1,961.97","1,968.17","1,948.34","1,949.98","1,949.98","3,08,97,00,000"
2014-06-23,"1,962.92","1,963.74","1,958.89","1,962.61","1,962.61","2,71,76,30,000"
2014-06-20,"1,960.45","1,963.91","1,959.17","1,962.87","1,962.87","4,33,62,40,000"
2014-06-19,"1,957.50","1,959.87","1,952.26","1,959.48","1,959.48","2,95,21,50,000"
2014-06-18,"1,942.73","1,957.74","1,939.29","1,956.98","1,956.98","3,06,52,20,000"
2014-06-17,"1,937.15","1,943.69","1,933.55","1,941.99","1,941.99","2,97,12,60,000"
2014-06-16,"1,934.84","1,941.15","1,930.91","1,937.78","1,937.78","2,92,61,30,000"
2014-06-13,"1,930.80","1,937.30","1,927.69","1,936.16","1,936.16","2,59,82,30,000"
2014-06-12,"1,943.35","1,943.35","1,925.78","1,930.11","1,930.11","3,04,04,80,000"
2014-06-11,"1,949.37","1,949.37","1,940.08","1,943.89","1,943.89","2,71,06,20,000"
2014-06-10,"1,950.34","1,950.86","1,944.64","1,950.79","1,950.79","2,70,23,60,000"
2014-06-09,"1,948.97","1,955.55","1,947.16","1,951.27","1,951.27","2,81,21,80,000"
2014-06-06,"1,942.41","1,949.44","1,942.41","1,949.44","1,949.44","2,86,43,00,000"
2014-06-05,"1,928.52","1,941.74","1,922.93","1,940.46","1,940.46","3,11,32,70,000"
2014-06-04,"1,923.06","1,928.63","1,918.60","1,927.88","1,927.88","2,79,39,20,000"
2014-06-03,"1,923.07","1,925.07","1,918.79","1,924.24","1,924.24","2,86,71,80,000"
2014-06-02,"1,923.87","1,925.88","1,915.98","1,924.97","1,924.97","2,50,90,20,000"
2014-05-30,"1,920.33","1,924.03","1,916.64","1,923.57","1,923.57","3,26,34,90,000"
2014-05-29,"1,910.60","1,920.03","1,909.82","1,920.03","1,920.03","2,70,90,50,000"
2014-05-28,"1,911.77","1,914.46","1,907.30","1,909.78","1,909.78","2,97,64,50,000"
2014-05-27,"1,902.01","1,912.28","1,902.01","1,911.91","1,911.91","2,91,10,20,000"
2014-05-23,"1,893.32","1,901.26","1,893.32","1,900.53","1,900.53","2,39,62,80,000"
2014-05-22,"1,888.19","1,896.33","1,885.39","1,892.49","1,892.49","2,75,98,00,000"
2014-05-21,"1,873.34","1,888.80","1,873.34","1,888.03","1,888.03","2,77,71,40,000"
2014-05-20,"1,884.88","1,884.88","1,868.14","1,872.83","1,872.83","3,00,77,00,000"
2014-05-19,"1,876.66","1,886.00","1,872.42","1,885.08","1,885.08","2,66,42,50,000"
2014-05-16,"1,871.19","1,878.28","1,864.82","1,877.86","1,877.86","3,17,36,50,000"
2014-05-15,"1,888.16","1,888.16","1,862.36","1,870.85","1,870.85","3,55,26,40,000"
2014-05-14,"1,897.13","1,897.13","1,885.77","1,888.53","1,888.53","2,82,20,60,000"
2014-05-13,"1,896.75","1,902.17","1,896.06","1,897.45","1,897.45","2,91,56,80,000"
2014-05-12,"1,880.03","1,897.13","1,880.03","1,896.65","1,896.65","3,00,57,40,000"
2014-05-09,"1,875.27","1,878.57","1,867.02","1,878.48","1,878.48","3,02,50,20,000"
2014-05-08,"1,877.39","1,889.07","1,870.05","1,875.63","1,875.63","3,39,34,20,000"
2014-05-07,"1,868.53","1,878.83","1,859.79","1,878.21","1,878.21","3,63,29,50,000"
2014-05-06,"1,883.69","1,883.69","1,867.72","1,867.72","1,867.72","3,32,72,60,000"
2014-05-05,"1,879.45","1,885.51","1,866.77","1,884.66","1,884.66","2,73,37,30,000"
2014-05-02,"1,885.30","1,891.33","1,878.50","1,881.14","1,881.14","3,15,95,60,000"
2014-05-01,"1,884.39","1,888.59","1,878.04","1,883.68","1,883.68","3,41,67,40,000"
2014-04-30,"1,877.10","1,885.20","1,872.69","1,883.95","1,883.95","3,77,92,30,000"
2014-04-29,"1,870.78","1,880.60","1,870.78","1,878.33","1,878.33","3,64,78,20,000"
2014-04-28,"1,865.00","1,877.01","1,850.61","1,869.43","1,869.43","4,03,46,80,000"
2014-04-25,"1,877.72","1,877.72","1,859.70","1,863.40","1,863.40","3,21,30,20,000"
2014-04-24,"1,881.97","1,884.06","1,870.24","1,878.61","1,878.61","3,19,18,30,000"
2014-04-23,"1,879.32","1,879.75","1,873.91","1,875.39","1,875.39","3,08,57,20,000"
2014-04-22,"1,872.57","1,884.89","1,872.57","1,879.55","1,879.55","3,21,54,40,000"
2014-04-21,"1,865.79","1,871.89","1,863.18","1,871.89","1,871.89","2,64,25,00,000"
2014-04-17,"1,861.73","1,869.63","1,856.72","1,864.85","1,864.85","3,34,14,30,000"
2014-04-16,"1,846.01","1,862.31","1,846.01","1,862.31","1,862.31","3,15,50,80,000"
2014-04-15,"1,831.45","1,844.02","1,816.29","1,842.98","1,842.98","3,73,64,40,000"
2014-04-14,"1,818.18","1,834.19","1,815.80","1,830.61","1,830.61","3,11,15,40,000"
2014-04-11,"1,830.65","1,835.07","1,814.36","1,815.69","1,815.69","3,74,34,60,000"
2014-04-10,"1,872.28","1,872.53","1,830.87","1,833.08","1,833.08","3,75,87,80,000"
2014-04-09,"1,852.64","1,872.43","1,852.38","1,872.18","1,872.18","3,30,86,50,000"
2014-04-08,"1,845.48","1,854.95","1,837.49","1,851.96","1,851.96","3,72,14,50,000"
2014-04-07,"1,863.92","1,864.04","1,841.48","1,845.04","1,845.04","3,80,15,40,000"
2014-04-04,"1,890.25","1,897.28","1,863.26","1,865.09","1,865.09","3,58,37,50,000"
2014-04-03,"1,891.43","1,893.80","1,882.65","1,888.77","1,888.77","3,05,56,00,000"
2014-04-02,"1,886.61","1,893.17","1,883.79","1,890.90","1,890.90","3,13,16,60,000"
2014-04-01,"1,873.96","1,885.84","1,873.96","1,885.52","1,885.52","3,33,61,90,000"
2014-03-31,"1,859.16","1,875.18","1,859.16","1,872.34","1,872.34","3,27,43,00,000"
2014-03-28,"1,850.07","1,866.63","1,850.07","1,857.62","1,857.62","2,95,55,20,000"
2014-03-27,"1,852.11","1,855.55","1,842.11","1,849.04","1,849.04","3,73,34,30,000"
2014-03-26,"1,867.09","1,875.92","1,852.56","1,852.56","1,852.56","3,48,08,50,000"
2014-03-25,"1,859.48","1,871.87","1,855.96","1,865.62","1,865.62","3,20,05,60,000"
2014-03-24,"1,867.67","1,873.34","1,849.69","1,857.44","1,857.44","3,40,90,00,000"
2014-03-21,"1,874.53","1,883.97","1,863.46","1,866.52","1,866.52","5,27,07,10,000"
2014-03-20,"1,860.09","1,873.49","1,854.63","1,872.01","1,872.01","3,32,75,40,000"
2014-03-19,"1,872.25","1,874.14","1,850.35","1,860.77","1,860.77","3,28,92,10,000"
2014-03-18,"1,858.92","1,873.76","1,858.92","1,872.25","1,872.25","2,93,01,90,000"
2014-03-17,"1,842.81","1,862.30","1,842.81","1,858.83","1,858.83","2,86,04,90,000"
2014-03-14,"1,845.07","1,852.44","1,839.57","1,841.13","1,841.13","3,28,54,60,000"
2014-03-13,"1,869.06","1,874.40","1,841.86","1,846.34","1,846.34","3,67,09,90,000"
2014-03-12,"1,866.15","1,868.38","1,854.38","1,868.20","1,868.20","3,27,08,60,000"
2014-03-11,"1,878.26","1,882.35","1,863.88","1,867.63","1,867.63","3,39,24,00,000"
2014-03-10,"1,877.86","1,877.87","1,867.04","1,877.17","1,877.17","3,02,13,50,000"
2014-03-07,"1,878.52","1,883.57","1,870.56","1,878.04","1,878.04","3,56,47,40,000"
2014-03-06,"1,874.18","1,881.94","1,874.18","1,877.03","1,877.03","3,36,04,50,000"
2014-03-05,"1,874.05","1,876.53","1,871.11","1,873.81","1,873.81","3,39,29,90,000"
2014-03-04,"1,849.23","1,876.23","1,849.23","1,873.91","1,873.91","3,76,57,70,000"
2014-03-03,"1,857.68","1,857.68","1,834.44","1,845.73","1,845.73","3,42,82,20,000"
2014-02-28,"1,855.12","1,867.92","1,847.67","1,859.45","1,859.45","3,91,74,50,000"
2014-02-27,"1,844.90","1,854.53","1,841.13","1,854.29","1,854.29","3,54,74,60,000"
2014-02-26,"1,845.79","1,852.65","1,840.66","1,845.16","1,845.16","3,71,67,30,000"
2014-02-25,"1,847.66","1,852.91","1,840.19","1,845.12","1,845.12","3,51,55,60,000"
2014-02-24,"1,836.78","1,858.71","1,836.78","1,847.61","1,847.61","4,01,45,30,000"
2014-02-21,"1,841.07","1,846.13","1,835.60","1,836.25","1,836.25","3,40,38,80,000"
2014-02-20,"1,829.24","1,842.79","1,824.58","1,839.78","1,839.78","3,40,49,80,000"
2014-02-19,"1,838.90","1,847.50","1,826.99","1,828.75","1,828.75","3,66,15,70,000"
2014-02-18,"1,839.03","1,842.87","1,835.01","1,840.76","1,840.76","3,42,11,10,000"
2014-02-14,"1,828.46","1,841.65","1,825.59","1,838.63","1,838.63","3,11,47,50,000"
2014-02-13,"1,814.82","1,830.25","1,809.22","1,829.83","1,829.83","3,28,95,10,000"
2014-02-12,"1,820.12","1,826.55","1,815.97","1,819.26","1,819.26","3,32,63,80,000"
2014-02-11,"1,800.45","1,823.54","1,800.41","1,819.75","1,819.75","3,69,93,80,000"
2014-02-10,"1,796.20","1,799.94","1,791.83","1,799.84","1,799.84","3,31,21,60,000"
2014-02-07,"1,776.01","1,798.03","1,776.01","1,797.02","1,797.02","3,77,59,90,000"
2014-02-06,"1,752.99","1,774.06","1,752.99","1,773.43","1,773.43","3,82,54,10,000"
2014-02-05,"1,753.38","1,755.79","1,737.92","1,751.64","1,751.64","3,98,42,90,000"
2014-02-04,"1,743.82","1,758.73","1,743.82","1,755.20","1,755.20","4,06,84,10,000"
2014-02-03,"1,782.68","1,784.83","1,739.66","1,741.89","1,741.89","4,72,60,40,000"
2014-01-31,"1,790.88","1,793.88","1,772.26","1,782.59","1,782.59","4,05,96,90,000"
2014-01-30,"1,777.17","1,798.77","1,777.17","1,794.19","1,794.19","3,54,75,10,000"
2014-01-29,"1,790.15","1,790.15","1,770.45","1,774.20","1,774.20","3,96,40,20,000"
2014-01-28,"1,783.00","1,793.87","1,779.49","1,792.50","1,792.50","3,43,78,30,000"
2014-01-27,"1,791.03","1,795.98","1,772.88","1,781.56","1,781.56","4,04,52,00,000"
2014-01-24,"1,826.96","1,826.96","1,790.29","1,790.29","1,790.29","4,61,84,50,000"
2014-01-23,"1,842.29","1,842.29","1,820.06","1,828.46","1,828.46","3,97,22,50,000"
2014-01-22,"1,844.71","1,846.87","1,840.88","1,844.86","1,844.86","3,37,41,70,000"
2014-01-21,"1,841.05","1,849.31","1,832.38","1,843.80","1,843.80","3,78,24,70,000"
2014-01-17,"1,844.23","1,846.04","1,835.23","1,838.70","1,838.70","3,62,61,20,000"
2014-01-16,"1,847.99","1,847.99","1,840.30","1,845.89","1,845.89","3,49,13,10,000"
2014-01-15,"1,840.52","1,850.84","1,840.52","1,848.38","1,848.38","3,77,78,00,000"
2014-01-14,"1,821.36","1,839.26","1,821.36","1,838.88","1,838.88","3,35,32,70,000"
2014-01-13,"1,841.26","1,843.45","1,815.52","1,819.20","1,819.20","3,59,13,50,000"
2014-01-10,"1,840.06","1,843.15","1,832.43","1,842.37","1,842.37","3,33,57,10,000"
2014-01-09,"1,839.00","1,843.23","1,830.38","1,838.13","1,838.13","3,58,11,50,000"
2014-01-08,"1,837.90","1,840.02","1,831.40","1,837.49","1,837.49","3,65,21,40,000"
2014-01-07,"1,828.71","1,840.10","1,828.71","1,837.88","1,837.88","3,51,17,50,000"
2014-01-06,"1,832.31","1,837.16","1,823.73","1,826.77","1,826.77","3,29,48,50,000"
2014-01-03,"1,833.21","1,838.24","1,829.13","1,831.37","1,831.37","2,77,42,70,000"
2014-01-02,"1,845.86","1,845.86","1,827.74","1,831.98","1,831.98","3,08,06,00,000"
2013-12-31,"1,842.61","1,849.44","1,842.41","1,848.36","1,848.36","2,31,28,40,000"
2013-12-30,"1,841.47","1,842.47","1,838.77","1,841.07","1,841.07","2,29,38,60,000"
2013-12-27,"1,842.97","1,844.89","1,839.81","1,841.40","1,841.40","2,05,29,20,000"
2013-12-26,"1,834.96","1,842.84","1,834.96","1,842.02","1,842.02","1,98,22,70,000"
2013-12-24,"1,828.02","1,833.32","1,828.02","1,833.32","1,833.32","1,30,76,30,000"
2013-12-23,"1,822.92","1,829.75","1,822.92","1,827.99","1,827.99","2,85,15,40,000"
2013-12-20,"1,810.39","1,823.75","1,810.25","1,818.32","1,818.32","5,09,77,00,000"
2013-12-19,"1,809.00","1,810.88","1,801.35","1,809.60","1,809.60","3,49,72,10,000"
2013-12-18,"1,781.46","1,811.08","1,767.99","1,810.65","1,810.65","4,32,77,70,000"
2013-12-17,"1,786.47","1,786.77","1,777.05","1,781.00","1,781.00","3,27,00,30,000"
2013-12-16,"1,777.48","1,792.22","1,777.48","1,786.54","1,786.54","3,20,98,90,000"
2013-12-13,"1,777.98","1,780.92","1,772.45","1,775.32","1,775.32","3,06,10,70,000"
2013-12-12,"1,781.71","1,782.99","1,772.28","1,775.50","1,775.50","3,30,66,40,000"
2013-12-11,"1,802.76","1,802.97","1,780.09","1,782.22","1,782.22","3,47,22,40,000"
2013-12-10,"1,807.60","1,808.52","1,801.75","1,802.62","1,802.62","3,11,71,50,000"
2013-12-09,"1,806.21","1,811.52","1,806.21","1,808.37","1,808.37","3,12,95,00,000"
2013-12-06,"1,788.36","1,806.04","1,788.36","1,805.09","1,805.09","3,15,00,30,000"
2013-12-05,"1,792.82","1,792.82","1,783.38","1,785.03","1,785.03","3,33,68,80,000"
2013-12-04,"1,793.15","1,799.80","1,779.09","1,792.81","1,792.81","3,61,05,40,000"
2013-12-03,"1,800.10","1,800.10","1,787.85","1,795.15","1,795.15","3,47,56,80,000"
2013-12-02,"1,806.55","1,810.02","1,798.60","1,800.90","1,800.90","3,09,54,30,000"
2013-11-29,"1,808.69","1,813.55","1,803.98","1,805.81","1,805.81","1,59,83,00,000"
2013-11-27,"1,803.48","1,808.27","1,802.77","1,807.23","1,807.23","2,61,35,90,000"
2013-11-26,"1,802.87","1,808.42","1,800.77","1,802.75","1,802.75","3,42,71,20,000"
2013-11-25,"1,806.33","1,808.10","1,800.58","1,802.48","1,802.48","2,99,85,40,000"
2013-11-22,"1,797.21","1,804.84","1,794.70","1,804.76","1,804.76","3,05,51,40,000"
2013-11-21,"1,783.52","1,797.16","1,783.52","1,795.85","1,795.85","3,25,66,30,000"
2013-11-20,"1,789.59","1,795.73","1,777.23","1,781.37","1,781.37","3,10,91,40,000"
2013-11-19,"1,790.79","1,795.51","1,784.72","1,787.87","1,787.87","3,22,44,50,000"
2013-11-18,"1,798.82","1,802.33","1,788.00","1,791.53","1,791.53","3,16,85,20,000"
2013-11-15,"1,790.66","1,798.22","1,790.66","1,798.18","1,798.18","3,25,48,20,000"
2013-11-14,"1,782.75","1,791.53","1,780.22","1,790.62","1,790.62","3,13,90,60,000"
2013-11-13,"1,764.37","1,782.00","1,760.64","1,782.00","1,782.00","3,32,74,80,000"
2013-11-12,"1,769.51","1,771.78","1,762.29","1,767.69","1,767.69","3,22,10,30,000"
2013-11-11,"1,769.96","1,773.44","1,767.85","1,771.89","1,771.89","2,53,40,60,000"
2013-11-08,"1,748.37","1,770.78","1,747.63","1,770.61","1,770.61","3,83,71,70,000"
2013-11-07,"1,770.74","1,774.54","1,746.20","1,747.15","1,747.15","4,14,32,00,000"
2013-11-06,"1,765.00","1,773.74","1,764.40","1,770.49","1,770.49","3,32,21,00,000"
2013-11-05,"1,765.67","1,767.03","1,755.76","1,762.97","1,762.97","3,51,66,80,000"
2013-11-04,"1,763.40","1,768.78","1,761.56","1,767.93","1,767.93","3,19,48,70,000"
2013-11-01,"1,758.70","1,765.67","1,752.70","1,761.64","1,761.64","3,68,62,90,000"
2013-10-31,"1,763.24","1,768.53","1,755.72","1,756.54","1,756.54","3,82,65,30,000"
2013-10-30,"1,772.27","1,775.22","1,757.24","1,763.31","1,763.31","3,52,30,40,000"
2013-10-29,"1,762.93","1,772.09","1,762.93","1,771.95","1,771.95","3,35,84,60,000"
2013-10-28,"1,759.42","1,764.99","1,757.67","1,762.11","1,762.11","3,28,23,00,000"
2013-10-25,"1,756.01","1,759.82","1,752.45","1,759.77","1,759.77","3,17,57,20,000"
2013-10-24,"1,747.48","1,753.94","1,745.50","1,752.07","1,752.07","3,67,17,00,000"
2013-10-23,"1,752.27","1,752.27","1,740.50","1,746.38","1,746.38","3,71,33,80,000"
2013-10-22,"1,746.48","1,759.33","1,746.48","1,754.67","1,754.67","3,85,08,40,000"
2013-10-21,"1,745.20","1,747.79","1,740.67","1,744.66","1,744.66","3,05,27,10,000"
2013-10-18,"1,736.72","1,745.31","1,735.74","1,744.50","1,744.50","3,66,48,90,000"
2013-10-17,"1,720.17","1,733.45","1,714.12","1,733.15","1,733.15","3,45,35,90,000"
2013-10-16,"1,700.49","1,721.76","1,700.49","1,721.54","1,721.54","3,48,61,80,000"
2013-10-15,"1,709.17","1,711.57","1,695.93","1,698.06","1,698.06","3,32,77,40,000"
2013-10-14,"1,699.86","1,711.03","1,692.13","1,710.14","1,710.14","2,58,05,80,000"
2013-10-11,"1,691.09","1,703.44","1,688.52","1,703.20","1,703.20","2,94,46,70,000"
2013-10-10,"1,660.88","1,692.56","1,660.88","1,692.56","1,692.56","3,36,23,00,000"
2013-10-09,"1,656.99","1,662.47","1,646.47","1,656.40","1,656.40","3,57,78,40,000"
2013-10-08,"1,676.22","1,676.79","1,655.03","1,655.45","1,655.45","3,56,92,30,000"
2013-10-07,"1,687.15","1,687.15","1,674.70","1,676.12","1,676.12","2,67,84,90,000"
2013-10-04,"1,678.79","1,691.94","1,677.33","1,690.50","1,690.50","2,88,02,70,000"
2013-10-03,"1,692.35","1,692.35","1,670.36","1,678.66","1,678.66","3,27,96,50,000"
2013-10-02,"1,691.90","1,693.87","1,680.34","1,693.87","1,693.87","3,14,86,00,000"
2013-10-01,"1,682.41","1,696.55","1,682.07","1,695.00","1,695.00","3,23,86,90,000"
2013-09-30,"1,687.26","1,687.26","1,674.99","1,681.55","1,681.55","3,30,86,30,000"
2013-09-27,"1,695.52","1,695.52","1,687.11","1,691.75","1,691.75","2,95,17,00,000"
2013-09-26,"1,694.05","1,703.85","1,693.11","1,698.67","1,698.67","2,81,39,30,000"
2013-09-25,"1,698.02","1,701.71","1,691.88","1,692.77","1,692.77","3,14,87,30,000"
2013-09-24,"1,702.60","1,707.63","1,694.90","1,697.42","1,697.42","3,26,89,30,000"
2013-09-23,"1,711.44","1,711.44","1,697.10","1,701.84","1,701.84","3,12,69,50,000"
2013-09-20,"1,722.44","1,725.23","1,708.89","1,709.91","1,709.91","5,07,40,30,000"
2013-09-19,"1,727.34","1,729.86","1,720.20","1,722.34","1,722.34","3,74,01,30,000"
2013-09-18,"1,705.74","1,729.44","1,700.35","1,725.52","1,725.52","3,98,97,60,000"
2013-09-17,"1,697.73","1,705.52","1,697.73","1,704.76","1,704.76","2,77,42,40,000"
2013-09-16,"1,691.70","1,704.95","1,691.70","1,697.60","1,697.60","3,07,98,00,000"
2013-09-13,"1,685.04","1,688.73","1,682.22","1,687.99","1,687.99","2,73,65,00,000"
2013-09-12,"1,689.21","1,689.97","1,681.96","1,683.42","1,683.42","3,10,62,90,000"
2013-09-11,"1,681.04","1,689.13","1,678.70","1,689.13","1,689.13","3,13,54,60,000"
2013-09-10,"1,675.11","1,684.09","1,675.11","1,683.99","1,683.99","3,69,18,00,000"
2013-09-09,"1,656.85","1,672.40","1,656.85","1,671.71","1,671.71","3,10,27,80,000"
2013-09-06,"1,657.44","1,664.83","1,640.62","1,655.17","1,655.17","3,12,38,80,000"
2013-09-05,"1,653.28","1,659.17","1,653.07","1,655.08","1,655.08","2,95,71,10,000"
2013-09-04,"1,640.72","1,655.72","1,637.41","1,653.08","1,653.08","3,31,21,50,000"
2013-09-03,"1,635.95","1,651.35","1,633.41","1,639.77","1,639.77","3,73,16,10,000"
2013-08-30,"1,638.89","1,640.08","1,628.05","1,632.97","1,632.97","2,73,43,00,000"
2013-08-29,"1,633.50","1,646.41","1,630.88","1,638.17","1,638.17","2,52,75,50,000"
2013-08-28,"1,630.25","1,641.18","1,627.47","1,634.96","1,634.96","2,78,40,10,000"
2013-08-27,"1,652.54","1,652.54","1,629.05","1,630.48","1,630.48","3,21,91,90,000"
2013-08-26,"1,664.29","1,669.51","1,656.02","1,656.78","1,656.78","2,43,06,70,000"
2013-08-23,"1,659.92","1,664.85","1,654.81","1,663.50","1,663.50","2,58,26,70,000"
2013-08-22,"1,645.03","1,659.55","1,645.03","1,656.96","1,656.96","2,53,74,60,000"
2013-08-21,"1,650.66","1,656.99","1,639.43","1,642.80","1,642.80","2,93,21,80,000"
2013-08-20,"1,646.81","1,658.92","1,646.08","1,652.35","1,652.35","2,99,40,90,000"
2013-08-19,"1,655.25","1,659.18","1,645.84","1,646.06","1,646.06","2,90,45,30,000"
2013-08-16,"1,661.22","1,663.60","1,652.61","1,655.83","1,655.83","3,21,14,50,000"
2013-08-15,"1,679.61","1,679.61","1,658.59","1,661.32","1,661.32","3,42,66,90,000"
2013-08-14,"1,693.88","1,695.52","1,684.83","1,685.39","1,685.39","2,87,14,30,000"
2013-08-13,"1,690.65","1,696.81","1,682.62","1,694.16","1,694.16","3,03,55,60,000"
